,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day,year_month
311,4906eeadde5f70b308c20c4a8f20be02,4e7656e34357b93f14b40c6400ca3f6e,delivered,2017-12-08 04:45:26,2017-12-12 03:50:30,2017-12-12 17:43:21,2018-01-09 18:04:58,2018-01-03 00:00:00,2017-12-08,2017-12
326,bca3dc20a3ec02261c5b17dc270e9e65,90065cd5c7c581bf099b1b9bd589a3fe,delivered,2017-12-05 10:34:52,2017-12-06 02:50:38,2017-12-08 21:41:59,2018-01-04 16:57:16,2018-01-05 00:00:00,2017-12-05,2017-12
338,66f6b3a33b0339acbf55dd71977c4293,282d52f23f7c0ece9340d411c4d2cdd9,delivered,2017-12-01 20:39:26,2017-12-01 20:50:55,2017-12-05 00:23:05,2017-12-18 22:29:05,2018-01-03 00:00:00,2017-12-01,2017-12
362,25d47ee9a060a0359e8a10a858fc39a1,3271f9dc34c1d718be03cff03dec7acd,delivered,2017-12-19 13:02:13,2017-12-21 02:11:17,2017-12-21 16:59:06,2018-01-12 10:46:56,2018-01-17 00:00:00,2017-12-19,2017-12
383,f09942b1e1419e69f7509158f2a9c1d6,b40a130a36dc28cdbdabe856f1eee283,delivered,2017-12-16 13:51:18,2017-12-16 13:58:23,2017-12-19 21:04:31,2017-12-23 16:21:44,2018-01-05 00:00:00,2017-12-16,2017-12
393,08652363092b158440e2422e7c3ccaf4,03b3813a78be4cf5205e70977ad78d29,delivered,2017-12-04 18:26:12,2017-12-04 19:04:48,2017-12-11 19:48:52,2017-12-19 01:15:07,2018-01-04 00:00:00,2017-12-04,2017-12
399,4fc42727f0b542099a7568206da01fa6,fc6788a31c7a99fec01c62063032bc12,delivered,2017-12-07 20:38:37,2017-12-07 20:51:19,2017-12-11 18:15:09,2017-12-14 19:42:26,2018-01-05 00:00:00,2017-12-07,2017-12
401,bb27f9e70d5cdc66d0c616aee3dbb387,225743267e630cdf226d130d80c4aa5e,delivered,2017-12-08 23:41:49,2017-12-09 01:30:50,2017-12-19 14:14:30,2017-12-26 23:15:01,2018-01-12 00:00:00,2017-12-08,2017-12
413,21f4a37ec131158f1615d0f186f190af,84b100e334843870e95ff29421ab66bd,delivered,2017-12-21 20:11:07,2017-12-21 20:30:28,2017-12-26 21:09:19,2018-01-10 14:26:57,2018-01-17 00:00:00,2017-12-21,2017-12
419,0f9dc92df0635605588c51ec2e4c58a0,4f31c34bf33334525417bab91b4794da,delivered,2017-12-27 19:19:44,2017-12-27 19:29:30,2018-01-03 20:10:20,2018-01-10 18:10:04,2018-01-26 00:00:00,2017-12-27,2017-12
467,eb270c4cbf3671961f3883e8b888571b,64e006a132d86c9189f9656a1cb41939,delivered,2017-12-06 09:53:36,2017-12-07 03:12:20,2017-12-07 17:21:31,2017-12-22 17:37:06,2018-01-08 00:00:00,2017-12-06,2017-12
478,5a630e3d4aeb6fca86404481eb19cfe7,6928be51d9496f1aab5da8f15a21aba6,delivered,2017-12-14 09:06:34,2017-12-14 10:14:22,2017-12-18 22:29:20,2017-12-27 17:42:05,2018-01-09 00:00:00,2017-12-14,2017-12
493,b417d44c131fe6470b3226c7b59f6a8f,82f6d48ad3a75669934efe3988ce9b25,delivered,2017-12-23 15:50:03,2017-12-23 15:58:25,2017-12-26 13:33:39,2017-12-30 01:39:04,2018-01-23 00:00:00,2017-12-23,2017-12
494,f049e19134a95d09c806851a5ea1872e,cb1b31ec399f6183dee790a4c349e712,delivered,2017-12-01 07:15:07,2017-12-01 11:32:19,2017-12-06 23:17:44,2017-12-14 15:08:57,2017-12-26 00:00:00,2017-12-01,2017-12
495,e5d48f5d3719ee190629a850e362dc57,1670832aa0263adfa1337adf89530561,delivered,2017-12-03 20:22:53,2017-12-03 20:31:44,2017-12-04 21:43:16,2017-12-11 22:47:16,2017-12-20 00:00:00,2017-12-03,2017-12
516,c432ba5b3bb83966c1b66696c395a2fb,973e21d9b220229aedc9ac566294568f,delivered,2017-12-02 07:55:59,2017-12-02 08:59:42,2017-12-04 22:09:21,2017-12-06 19:04:52,2017-12-27 00:00:00,2017-12-02,2017-12
537,1f6405caa14a2debb88594b0471ed340,5ca6f3218e411dcbb9c27ad61bdc3d1d,delivered,2017-12-26 02:35:27,2017-12-27 04:08:40,2017-12-28 12:29:07,2018-01-05 20:32:44,2018-02-05 00:00:00,2017-12-26,2017-12
538,2ed75ffbf396fcdc6341f17d1a16ef5d,7c5f8c2e42af586aa1b1cc8d6bc40732,delivered,2017-12-12 20:54:42,2017-12-12 21:11:32,2017-12-13 17:19:04,2017-12-14 22:57:41,2017-12-29 00:00:00,2017-12-12,2017-12
546,fa859e78da068661b096bfb4466ded18,065415930d45ace4ad39039b5d0d9341,delivered,2017-12-09 17:13:50,2017-12-11 17:11:20,2017-12-13 20:16:26,2017-12-19 11:59:06,2018-01-18 00:00:00,2017-12-09,2017-12
591,6ac882284d5fcde113962e178ba0edbb,1bd00f336a9c3b3c35a720f715e7fe58,delivered,2017-12-07 15:40:14,2017-12-12 03:49:32,2017-12-13 22:07:57,2017-12-20 19:05:03,2018-01-09 00:00:00,2017-12-07,2017-12
592,5e0311cb517d342851ca3b346cd4c5ab,3ac33dfea62e0b085b5cfeb64bee5f21,delivered,2017-12-10 23:35:48,2017-12-10 23:49:19,2017-12-13 17:13:08,2017-12-27 20:41:46,2018-01-16 00:00:00,2017-12-10,2017-12
604,2e1b28b55908e9904e59370fa0ecbb8e,e0c153dd9802d047fc86fbbc9da1a59b,delivered,2017-12-20 14:00:18,2017-12-20 14:31:37,2017-12-20 23:28:11,2018-01-09 00:45:19,2018-01-24 00:00:00,2017-12-20,2017-12
607,f3d418a0887dbfd5bd41c788c87ac28b,1fabee44ed07815c74f684fe4826c686,delivered,2017-12-10 16:46:22,2017-12-12 03:36:30,2017-12-13 20:41:52,2018-01-02 19:43:30,2018-01-12 00:00:00,2017-12-10,2017-12
608,31b157fa9491800710e3feeb482ccee9,55490de47a9c2abff0a27a5296ae9c2c,delivered,2017-12-11 23:18:07,2017-12-12 00:05:01,2017-12-12 22:37:03,2017-12-13 12:57:23,2017-12-28 00:00:00,2017-12-11,2017-12
638,22bd668810988f93e2c335459e72a312,314675b44a38443e4ba09ab0f462c8c7,delivered,2017-12-27 20:24:42,2017-12-27 20:35:30,2017-12-28 18:28:16,2017-12-29 13:17:54,2018-01-16 00:00:00,2017-12-27,2017-12
667,376a342d70faa7a733b871acc701def8,8563b07a84656ff32968702daa37c468,delivered,2017-12-11 11:50:54,2017-12-11 11:58:24,2017-12-12 13:09:44,2018-01-20 01:36:58,2018-01-05 00:00:00,2017-12-11,2017-12
671,6f36c999f8ef8d1a3a999079a5b637aa,ac055528f5a69cba5e02d73ad1ee9a74,delivered,2017-12-16 15:29:46,2017-12-16 15:49:52,2017-12-18 17:16:58,2018-01-12 22:04:29,2018-01-11 00:00:00,2017-12-16,2017-12
677,6ccac061be472c84db514aca9acd26e0,ae2164e850f39dce431cb74974daa355,delivered,2017-12-11 07:50:11,2017-12-11 07:58:24,2017-12-12 13:14:28,2017-12-14 16:32:01,2017-12-28 00:00:00,2017-12-11,2017-12
678,4a5cc9b4e332e03d76bf553a7f2fa5d3,a4a00c41b5e3ed88bf0e0bb96576c2b2,delivered,2017-12-15 23:33:32,2017-12-18 00:33:04,2017-12-19 01:35:09,2018-01-03 23:13:15,2018-01-16 00:00:00,2017-12-15,2017-12
705,1f7ef4e37ca10d4ed60f43c7cf81e181,cfeec5b515f027e2d4374a9ed829307d,delivered,2017-12-15 21:32:23,2017-12-19 09:58:26,2017-12-19 21:27:44,2018-01-09 13:53:45,2018-01-17 00:00:00,2017-12-15,2017-12
707,db6a3a98e587a2b75215bf8f467d43ec,bff45358be29fb889f469bf4c74a1825,delivered,2017-12-01 21:39:03,2017-12-01 21:55:18,2017-12-04 18:32:49,2017-12-28 21:58:42,2018-01-02 00:00:00,2017-12-01,2017-12
751,682fba8f9ac0c164d162ff702d6bcc23,2c07e5f16a6a9c98a3837783b7e6fc4a,delivered,2017-12-05 15:24:25,2017-12-06 02:35:35,2017-12-07 12:34:07,2017-12-28 22:19:10,2018-01-05 00:00:00,2017-12-05,2017-12
755,4190ab61a7fced69f3ee84d1da1120cc,3df7ff0b86935d5249e4d6cd56b89131,delivered,2017-12-08 11:38:00,2017-12-09 02:36:21,2018-01-12 00:35:33,2018-01-31 19:08:40,2018-01-11 00:00:00,2017-12-08,2017-12
760,919a615149354b4e074eff65adaeae81,ba8a4209b5b60ac17ac458fdf1d34ddb,delivered,2017-12-28 18:40:56,2017-12-28 20:08:04,2018-01-05 00:56:39,2018-01-16 18:43:16,2018-01-31 00:00:00,2017-12-28,2017-12
784,fdbd371c335ecb94ccb8a65c37d8ebba,021ccba47cb1118dfba3213180ffb44d,delivered,2017-12-25 20:14:34,2017-12-25 20:28:19,2017-12-26 17:47:00,2018-01-10 20:46:45,2018-01-15 00:00:00,2017-12-25,2017-12
786,c4d5588c1ee36814fc302422334e67f5,4338285648648cd4a82f4498801ea736,delivered,2017-12-17 11:25:52,2017-12-17 11:32:26,2017-12-19 19:26:10,2017-12-27 10:19:26,2018-01-11 00:00:00,2017-12-17,2017-12
806,0197cb265e2c84b9f89dfd784095d2f6,3971ac136496b4368c1431bb5bce0929,delivered,2017-12-21 20:55:24,2017-12-23 02:12:41,2017-12-26 19:08:59,2017-12-28 16:37:08,2018-01-30 00:00:00,2017-12-21,2017-12
840,93483f560d46ab6fb3fbf571c59d78dd,6ce9b26c054b6e299e017f732a862b87,delivered,2017-12-17 22:49:34,2017-12-17 23:53:53,2017-12-20 19:42:19,2018-01-11 15:23:50,2018-01-19 00:00:00,2017-12-17,2017-12
922,99fa6518deac14b2890b49d1645d64be,c495ae8dfa83b158b111fc7b8304f032,delivered,2017-12-01 09:21:49,2017-12-01 11:31:59,2017-12-04 20:52:18,2017-12-13 17:35:03,2017-12-26 00:00:00,2017-12-01,2017-12
980,e5e7f892785fbe21a339bcd77efdae86,eb14560bdf0397941f4146f43f653496,delivered,2017-12-01 20:48:11,2017-12-01 21:24:08,2017-12-04 20:07:13,2017-12-07 22:29:32,2017-12-19 00:00:00,2017-12-01,2017-12
995,e2493d49c7ac426207fb7575814ebbd4,660e0dca520294ab5ff435d0298627f9,delivered,2017-12-04 17:16:55,2017-12-04 18:30:31,2017-12-05 21:37:09,2017-12-21 21:17:08,2018-01-09 00:00:00,2017-12-04,2017-12
1015,00946f674d880be1f188abc10ad7cf46,9583b047c90d4aa1c5c68b4065ba7f4e,delivered,2017-12-09 19:11:22,2017-12-09 19:30:37,2017-12-11 18:47:04,2017-12-17 10:19:09,2018-01-05 00:00:00,2017-12-09,2017-12
1018,a72c97c2e824d70b13a34ed812529337,e32d47c3c13f1fcb93a32ce60f59e0d8,delivered,2017-12-09 09:29:19,2017-12-09 12:36:31,2017-12-12 14:44:57,2017-12-28 20:37:13,2018-01-04 00:00:00,2017-12-09,2017-12
1030,ad982819d59bc6c0fc50e08c0ee19e05,6aee223ad482dc78a0d4fe2f893c203c,delivered,2017-12-08 22:24:48,2017-12-08 22:36:29,2017-12-12 15:09:42,2018-01-11 20:18:26,2018-01-17 00:00:00,2017-12-08,2017-12
1032,8f08b9fbb16d480bcb3c53db1eaf49da,c0cec5fc3063db1248cadc8347e223ab,delivered,2017-12-28 10:54:18,2017-12-28 11:08:03,2017-12-28 22:49:10,2017-12-29 17:27:25,2018-01-17 00:00:00,2017-12-28,2017-12
1059,67ba689f4426cad886c40eaf487258b1,70adc37c97e196449a2b5dd84465c4b3,delivered,2017-12-11 08:19:59,2017-12-11 08:32:31,2017-12-11 20:12:26,2017-12-20 20:29:02,2018-01-09 00:00:00,2017-12-11,2017-12
1122,c46deef64dc8913af348b596ff4fc40d,485e5344b94b80fc5ed918cc14a7414e,delivered,2017-12-11 12:49:55,2017-12-11 12:58:25,2017-12-18 19:18:19,2018-01-04 11:25:01,2017-12-28 00:00:00,2017-12-11,2017-12
1244,bef901b8ca3d5b75c2031cbd303e88cc,97f0b42943a89b0d5af2e2924481a1b4,delivered,2017-12-06 23:15:45,2017-12-08 02:54:14,2017-12-11 11:32:49,2017-12-17 18:23:39,2018-01-04 00:00:00,2017-12-06,2017-12
1312,7f6ad013a5d4f135c074e96bfa4de9a3,bb78e1ff2a9e97842dc581fc896e161c,delivered,2017-12-22 22:02:12,2017-12-22 22:11:22,2017-12-26 19:57:43,2018-01-09 20:54:08,2018-01-19 00:00:00,2017-12-22,2017-12
1318,b6b7ebd3ab897684bb22eaf084f8f299,073b17ed858e674f538ce7dc938c8e5c,delivered,2017-12-16 00:46:18,2017-12-16 00:54:52,2017-12-18 20:03:12,2017-12-29 21:12:33,2018-01-11 00:00:00,2017-12-16,2017-12
1334,a2bbb88a8a7ebfa655f9172b60fd987f,cd4caa9c8a2fd5517470fe1f3360b969,delivered,2017-12-03 17:04:39,2017-12-03 17:12:32,2017-12-05 19:03:52,2017-12-16 12:47:57,2017-12-28 00:00:00,2017-12-03,2017-12
1380,f2bfe1e2b86b6e22866492f4dbd26ff0,80f96051386679183cf545a68d3314c8,delivered,2017-12-02 00:01:21,2017-12-02 00:14:58,2017-12-04 18:06:22,2017-12-20 20:39:26,2018-01-02 00:00:00,2017-12-02,2017-12
1382,ed9ddf13b205161d8ca32de15a50a5c7,0c6402878bcf4a5a361d9008210101d4,delivered,2017-12-03 19:38:53,2017-12-05 04:17:40,2017-12-05 14:52:37,2017-12-19 20:38:23,2017-12-27 00:00:00,2017-12-03,2017-12
1411,6da34f9b88619e4ba847c49363dfb425,8ce4d77283bb19ebaedee1fb91fef7ba,delivered,2017-12-03 20:03:22,2017-12-03 20:13:44,2017-12-05 16:04:36,2017-12-13 21:19:02,2017-12-29 00:00:00,2017-12-03,2017-12
1418,9f39472adcdca3e6eeaf227576a1a427,8805f5004091e5a6d6732b4b57c94e3e,delivered,2017-12-18 06:12:28,2017-12-18 06:50:23,2017-12-21 15:05:09,2017-12-26 20:51:37,2018-01-11 00:00:00,2017-12-18,2017-12
1454,288edb42bc749855816a5e66e39d342a,4ce13550ee2faa98b72b3c507e1144f5,delivered,2017-12-28 17:40:18,2017-12-28 17:50:21,2018-01-02 15:07:15,2018-01-09 17:59:23,2018-01-29 00:00:00,2017-12-28,2017-12
1483,006dd93155bc2abd844cc5eed3a0fe7f,1b9506de3da8fd318853195b13fb2dda,delivered,2017-12-02 01:20:28,2017-12-02 01:29:28,2017-12-06 00:22:42,2017-12-07 20:43:52,2018-01-03 00:00:00,2017-12-02,2017-12
1508,c1c7173565800e41c6701cfc4435f467,2f0d2cbd1ac4d6d80d7cbc6bc5f22160,delivered,2017-12-04 22:10:16,2017-12-05 10:30:45,2017-12-06 16:04:35,2017-12-21 10:35:24,2017-12-28 00:00:00,2017-12-04,2017-12
1535,bf9a3a8d9db6be5e4dfcfe2f071ef405,26fdb52d0382ebe750a8866b5bf9e5db,delivered,2017-12-02 08:50:34,2017-12-02 09:09:15,2017-12-04 21:52:19,2018-01-15 20:42:42,2018-01-02 00:00:00,2017-12-02,2017-12
1539,369cb139024a5e7dcc497edd71a6f244,25d92c6c06f5fbdfc66aa5d91a5b17a4,delivered,2017-12-27 09:47:05,2017-12-27 09:57:25,2017-12-27 21:14:15,2018-01-09 18:03:47,2018-01-24 00:00:00,2017-12-27,2017-12
1549,55b2cadb9946209a0283fd636ddc6676,32f7f86eb8098b2c0bdfc1604b5da9bf,delivered,2017-12-14 17:38:47,2017-12-15 02:19:31,2017-12-18 20:09:18,2018-01-04 20:14:11,2018-01-22 00:00:00,2017-12-14,2017-12
1597,f11d42e75fda2da775eb7a258bc5c635,a7ad58f5e42ef88d447efe9d7b02f4df,delivered,2017-12-14 18:33:18,2017-12-14 18:52:13,2017-12-20 16:38:38,2017-12-21 14:19:14,2018-01-03 00:00:00,2017-12-14,2017-12
1623,5f67e17e7b6a4989752e40276de7a0e7,e6c67be032549956a7f9f38854a918f7,delivered,2017-12-15 22:58:04,2017-12-15 23:11:40,2017-12-18 20:06:38,2018-01-05 14:14:24,2018-01-15 00:00:00,2017-12-15,2017-12
1650,fe9a6d1cc6a07629474a4ecb1ed9077a,e98e177d7d60c154a7da57096c1680f4,delivered,2017-12-11 23:18:51,2017-12-12 00:05:04,2017-12-22 08:39:00,2017-12-26 18:25:55,2018-01-04 00:00:00,2017-12-11,2017-12
1657,a4df4e468e42ed5687c3ee2e925239a7,e5e50b9e762526a12499a7bb4e97a862,delivered,2017-12-04 17:42:45,2017-12-04 17:56:23,2017-12-08 21:38:48,2017-12-15 23:42:41,2017-12-28 00:00:00,2017-12-04,2017-12
1677,914850b13acc6b7b75bed132fcc7d0bb,caafbaf20864b4b9ce101b71a74677e7,delivered,2017-12-02 12:22:42,2017-12-02 12:32:29,2017-12-05 22:46:52,2017-12-14 12:22:13,2018-01-02 00:00:00,2017-12-02,2017-12
1751,44e5e4871a2b86afa53f08e86001bca5,5176b354a363c7c6884ea58c62884608,delivered,2017-12-20 12:25:46,2017-12-20 13:02:25,2017-12-20 23:09:28,2017-12-26 20:16:54,2018-01-09 00:00:00,2017-12-20,2017-12
1765,d66cc620bf1415956e645bc1123aaa50,112a2b7ccb2d89926da59b967775b8f8,delivered,2017-12-02 17:28:08,2017-12-02 17:38:24,2017-12-04 19:12:05,2017-12-13 22:37:49,2018-01-03 00:00:00,2017-12-02,2017-12
1780,0b24d5a62da084e9c66959aff6328dbc,2b261c26529c69b68839968c14d22369,delivered,2017-12-03 14:18:57,2017-12-03 14:28:25,2017-12-04 23:29:06,2017-12-14 18:32:27,2018-01-02 00:00:00,2017-12-03,2017-12
1786,41ec8df2674e2577b8efdc3f54e2b779,4b83fd2609057103e8d7604ab567c5e6,delivered,2017-12-06 22:34:32,2017-12-08 22:30:24,2017-12-11 23:22:41,2018-01-04 20:29:34,2018-01-10 00:00:00,2017-12-06,2017-12
1808,0350fc2d00f48ad8a74efdf4d2fd4bdc,c7f658d05c387b0664410be68026ef0d,delivered,2017-12-14 01:30:04,2017-12-14 01:38:20,2017-12-19 18:48:38,2018-01-19 21:47:50,2018-01-12 00:00:00,2017-12-14,2017-12
1809,9274443a23faa8fd9d5805fc0bd68c5e,81635d1e48d6fc1a14f8462975c96dc3,delivered,2017-12-19 13:54:22,2017-12-19 14:55:25,2017-12-20 20:09:35,2017-12-27 19:48:44,2018-01-15 00:00:00,2017-12-19,2017-12
1836,19a8ddfef7a411a196509d51ee14b776,78273c93ab6b793ee62a60feb6b7140d,delivered,2017-12-11 18:30:26,2017-12-11 18:51:03,2017-12-22 13:52:49,2018-01-16 21:18:46,2018-01-22 00:00:00,2017-12-11,2017-12
1860,d2e15d8894685652160e7545fd304610,d241d89dc876ac8450f20fa9824eb416,delivered,2017-12-07 21:14:24,2017-12-07 21:32:16,2017-12-11 18:54:41,2017-12-19 15:22:13,2018-01-03 00:00:00,2017-12-07,2017-12
1891,cdc0800fdbf7580a26201f0a1529ee1f,a86780ec4509f4c3191af88c40de649d,delivered,2017-12-27 19:37:13,2017-12-27 19:48:16,2018-01-02 23:32:32,2018-01-13 00:24:52,2018-02-02 00:00:00,2017-12-27,2017-12
1912,5ddbd5a10844f5d88892b9a051ef648d,14e237fe96e5b5c7c4cf9ac6c2f5d60e,delivered,2017-12-17 11:18:41,2017-12-17 11:30:25,2017-12-18 21:28:37,2017-12-26 16:37:11,2018-01-12 00:00:00,2017-12-17,2017-12
1944,df6340ee228a1f029c6341931763f177,32705597278e6504c324f9c7fe5d74c9,shipped,2017-12-01 21:55:25,2017-12-02 10:18:29,2017-12-04 21:52:21,,2017-12-27 00:00:00,2017-12-01,2017-12
1979,e2cfe4b2af025a2ae3b1d8795f677525,263e66eb67eddc6a0053b194571427d0,delivered,2017-12-05 12:19:36,2017-12-05 12:33:48,2017-12-05 22:54:47,2018-01-05 23:59:05,2017-12-29 00:00:00,2017-12-05,2017-12
2009,fc0e0898cfd3461507bc68aea61e36d8,69cf5beafa7bea170aac033ed6ba25d2,delivered,2017-12-29 20:50:35,2017-12-29 21:07:28,2018-01-03 17:28:57,2018-01-05 14:44:44,2018-01-18 00:00:00,2017-12-29,2017-12
2013,43df363e546c5d4be691fee79394213d,5687096b10ffbfce09ee6a5fc3ebefd1,delivered,2017-12-21 13:57:09,2017-12-22 02:50:38,2017-12-22 17:56:28,2017-12-26 19:09:41,2018-01-10 00:00:00,2017-12-21,2017-12
2027,7000a7e12f1bd709320d5ba33e246930,f2e25f6f5b6b91207fae80a1c29d1a2d,delivered,2017-12-25 22:56:51,2017-12-27 04:06:56,2017-12-28 17:34:12,2018-01-13 10:37:08,2018-01-16 00:00:00,2017-12-25,2017-12
2066,6522386fefd98cf9293642fb5dcf9342,bfe86e6e37b9485c767b72380d165412,delivered,2017-12-18 15:35:10,2017-12-18 16:36:45,2017-12-20 23:43:31,2017-12-29 19:37:46,2018-01-11 00:00:00,2017-12-18,2017-12
2079,ed98c37d860890f940e2acd83629fdd1,71f8cd490677ee95362201588c0eaff4,delivered,2017-12-15 12:57:19,2017-12-15 13:13:05,2017-12-19 22:57:44,2017-12-22 01:28:07,2018-01-05 00:00:00,2017-12-15,2017-12
2087,c63664068aa3636080c2cd77c53971ab,66e8039d5fddd75067de6b08e4bb22e7,delivered,2017-12-04 17:01:15,2017-12-04 17:46:53,2017-12-05 21:48:35,2017-12-22 20:09:32,2017-12-28 00:00:00,2017-12-04,2017-12
2119,7902ef4dbb5973b8426b4c66f2488d3d,ab2ad178fdd3930c37f3e12ea2a3495c,delivered,2017-12-02 23:23:26,2017-12-03 00:04:38,2017-12-04 20:07:20,2017-12-07 22:18:23,2017-12-27 00:00:00,2017-12-02,2017-12
2131,e821c71ba6efed0813bbc0a01a95f24d,e92f244376eed380877c6aab4cc5b0e0,delivered,2017-12-14 21:05:56,2017-12-14 21:16:21,2017-12-15 23:59:01,2018-01-08 16:11:15,2018-01-18 00:00:00,2017-12-14,2017-12
2163,f2295bca86e6c4a2a1c211330a5c5779,80fa64e989d6c0478aefff5df36949f4,delivered,2017-12-02 10:43:56,2017-12-04 10:36:21,2017-12-06 16:28:48,2018-01-18 23:05:57,2018-01-03 00:00:00,2017-12-02,2017-12
2181,0cd631e2d8ce9cf21c9ebe5b44f3a8c2,c6988d3eb60c30b1d49bb022715b9418,delivered,2017-12-09 22:00:13,2017-12-09 22:11:32,2017-12-12 08:54:55,2017-12-13 21:55:04,2017-12-28 00:00:00,2017-12-09,2017-12
2223,ed60085e92e2aa3debf49159deb34da7,431bbb57d52f3141ab2f33a6a4cf00a6,delivered,2017-12-15 08:56:56,2017-12-15 09:10:18,2017-12-19 18:06:39,2017-12-28 18:11:00,2018-01-15 00:00:00,2017-12-15,2017-12
2229,9fb29dddb4a36fb5a0371b04d33a6991,3c041ed6508172bd338538fc864b8c5d,delivered,2017-12-26 15:02:43,2017-12-26 15:14:33,2017-12-27 23:39:17,2018-01-03 17:45:09,2018-01-19 00:00:00,2017-12-26,2017-12
