,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day,year_month
391,c158e9806f85a33877bdfd4f607b72e7,25456ee3b0cf84658015e46686025224,delivered,2017-04-14 22:06:32,2017-04-14 22:15:13,2017-04-17 14:52:32,2017-05-08 11:10:26,2017-05-18 00:00:00,2017-04-14,2017-04
407,da8be3bb62e9bf01e2e1a3bfd74ebd1a,3f083b9f62e687be8d84684c7d54c8db,delivered,2017-04-06 13:44:08,2017-04-06 13:55:17,2017-04-08 01:37:04,2017-05-08 10:52:06,2017-05-04 00:00:00,2017-04-06,2017-04
430,6147a4d49752afd35a119d794e481588,938698ae953596e231326da5ff220f68,shipped,2017-04-25 13:35:09,2017-04-25 13:45:16,2017-05-02 15:29:33,,2017-05-29 00:00:00,2017-04-25,2017-04
449,1cb6cfd9e6306cfe607017391834999a,05aa1cdcd7c5f9e297b3b5d89ae5e1df,delivered,2017-04-29 20:09:24,2017-04-29 20:22:41,2017-05-11 14:57:53,2017-05-24 12:59:33,2017-06-27 00:00:00,2017-04-29,2017-04
459,550a019d25590b5b3b6d31c0fd3edbbb,1f7945736d0f303827055ca99168ad20,delivered,2017-04-03 23:09:50,2017-04-03 23:22:45,2017-04-04 14:37:51,2017-04-11 16:18:08,2017-05-05 00:00:00,2017-04-03,2017-04
465,66cf92fc3ec94fbafc4edd77e0814818,5072cf2f4cbec30b8ba917d5d7b6b125,delivered,2017-04-27 14:17:37,2017-04-27 14:30:17,2017-04-28 14:06:45,2017-05-09 11:17:09,2017-06-08 00:00:00,2017-04-27,2017-04
482,813f8916cd12b887b0fa271f3263a4d3,bf22881f1f23a79916784ac5b4319c56,delivered,2017-04-13 17:26:06,2017-04-13 17:42:10,2017-04-18 14:51:38,2017-05-09 12:49:59,2017-05-10 00:00:00,2017-04-13,2017-04
558,d44b754260def6c94daa9e661e530044,50c065ad9fbbc477d28bbb56dcb61600,delivered,2017-04-25 21:33:39,2017-04-27 13:15:50,2017-04-28 17:52:55,2017-05-09 16:43:57,2017-05-16 00:00:00,2017-04-25,2017-04
639,9a886ac42ca6eb5571fbdd1bdd8be02e,c7f920a7b4aed73af416b5fa6f5c5584,delivered,2017-04-15 23:53:50,2017-04-16 01:05:16,2017-04-18 07:27:45,2017-04-20 17:38:07,2017-05-08 00:00:00,2017-04-15,2017-04
754,58b198357d2b68044f885a370a585ff3,8d7cf6fc4668c48859673a8e0fc8fa6a,delivered,2017-04-15 22:00:21,2017-04-15 22:15:10,2017-04-18 14:51:36,2017-05-10 12:48:08,2017-05-08 00:00:00,2017-04-15,2017-04
794,305b0101ce8f8fd2d7b32f7480340018,06872c61a13a4d027504dd0c15d43b72,delivered,2017-04-30 18:34:22,2017-04-30 18:45:15,2017-05-05 12:07:58,2017-05-16 08:57:50,2017-05-25 00:00:00,2017-04-30,2017-04
814,c761a8b74f1e876bc5efc4186f720e27,a8ed087e25b26fb64cbb99033eb243a7,delivered,2017-04-03 19:07:32,2017-04-03 19:22:45,2017-04-05 12:42:51,2017-04-11 14:25:21,2017-05-15 00:00:00,2017-04-03,2017-04
815,6d60cc495dfb5a5851f56f188c4e4059,2f49811c845d9978f54ea3f61741516d,delivered,2017-04-20 21:03:10,2017-04-20 21:15:11,2017-05-10 09:12:20,2017-05-12 12:22:06,2017-05-17 00:00:00,2017-04-20,2017-04
859,bcdbca456c84595f3dadfbef9eeeaf51,59cf1a479d104e38587b9fe9d60febe3,delivered,2017-04-03 22:19:08,2017-04-03 22:30:18,2017-04-07 14:42:20,2017-04-19 13:53:15,2017-05-04 00:00:00,2017-04-03,2017-04
868,39e9813f11fbc948f71cfaf189976662,355474d121f6ea4623bbf34bbe80739b,delivered,2017-04-24 09:37:26,2017-04-26 09:37:59,2017-04-28 09:14:05,2017-05-11 20:16:48,2017-05-16 00:00:00,2017-04-24,2017-04
888,0ae7144116fa718b3bb90cd8d855713a,bb02acc51461fe7e45f7fdf63d18072c,delivered,2017-04-18 16:00:31,2017-04-20 02:55:33,2017-04-20 14:04:00,2017-05-10 07:47:41,2017-05-23 00:00:00,2017-04-18,2017-04
889,84398110dbaecfbc9ef3dc592c6b189b,add72faa5e3cf873054bb6ecd9472e4e,delivered,2017-04-12 02:16:32,2017-04-12 02:25:12,2017-04-12 14:01:12,2017-04-15 06:52:47,2017-05-04 00:00:00,2017-04-12,2017-04
904,d16d35b47ec2d842e3846a4c7f4586d0,7b05d440176a2b2e195cc8957cbdfc8c,delivered,2017-04-04 13:15:05,2017-04-04 13:25:20,2017-04-05 10:00:47,2017-04-10 20:48:13,2017-05-04 00:00:00,2017-04-04,2017-04
970,7535955a5fee70328e9fe079653e03f1,68de9ab6df869e6c10cac725487ff831,delivered,2017-04-30 14:48:53,2017-04-30 15:02:33,2017-05-03 14:12:58,2017-05-09 08:03:01,2017-05-30 00:00:00,2017-04-30,2017-04
975,39ca4fbb87367cf7440fc32125b86202,d43f72374abc7601531c7c806e7af444,delivered,2017-04-24 20:32:15,2017-04-24 20:45:16,2017-04-25 11:45:19,2017-05-02 13:11:43,2017-05-11 00:00:00,2017-04-24,2017-04
981,54c48a1401020a79d5d52ff20cb07aa7,64a321dafa36e657f430cd3c2d0c64a0,delivered,2017-04-06 13:45:15,2017-04-06 14:03:14,2017-04-06 14:43:20,2017-04-17 15:47:02,2017-05-10 00:00:00,2017-04-06,2017-04
1017,c830f223aae08493ebecb52f29aa48ca,af626bcc9c27c08077b02e6d3aa00c36,delivered,2017-04-22 15:50:30,2017-04-22 16:05:17,2017-04-25 08:23:19,2017-05-05 13:27:50,2017-05-18 00:00:00,2017-04-22,2017-04
1021,4bf27cd715a4b7ccb0ea582b5b5fd639,56df3acf6826046c875a51d0db805524,delivered,2017-04-22 18:27:36,2017-04-22 18:41:21,2017-04-27 05:37:04,2017-04-29 11:04:15,2017-05-17 00:00:00,2017-04-22,2017-04
1086,2b8cfbbc8cc119621295c6a6028fa7da,f11a663853dc243e55733d1fb954a8e3,delivered,2017-04-30 11:21:39,2017-04-30 11:35:18,2017-05-03 15:15:52,2017-05-10 13:35:09,2017-05-23 00:00:00,2017-04-30,2017-04
1108,6dab6db52d5bc33fff997ca478ef2f5c,b83ce55fac1144714d63a72e62ed51e7,delivered,2017-04-12 11:02:29,2017-04-13 02:45:33,2017-04-13 16:49:05,2017-05-09 06:35:53,2017-05-16 00:00:00,2017-04-12,2017-04
1121,34c194055d9ef88a32906284191174df,af86c43027ee9c1f73233d9d55783c00,delivered,2017-04-08 13:01:30,2017-04-08 14:05:10,2017-04-10 10:41:28,2017-04-12 10:26:31,2017-05-04 00:00:00,2017-04-08,2017-04
1253,1887b26eba419ce20f6fe34a6f88e80a,23fe51c9d4d1b1cef50c57b3c0babf5e,delivered,2017-04-28 14:20:07,2017-04-28 14:35:15,2017-05-02 13:39:21,2017-05-09 14:27:05,2017-06-01 00:00:00,2017-04-28,2017-04
1274,4b7836c7fde2f69b09ca54addb676d28,5009c471461106bdc79fe8333e03a7a5,delivered,2017-04-09 17:54:27,2017-04-09 18:05:15,2017-04-11 10:35:23,2017-04-18 12:51:41,2017-05-15 00:00:00,2017-04-09,2017-04
1325,e1215367814d0d82c496bf4c6b2ba6f7,fc39afc06082ea33d82e5c4b4c6e94d5,delivered,2017-04-13 20:08:10,2017-04-13 20:22:03,2017-04-17 10:50:46,2017-04-20 15:54:00,2017-05-09 00:00:00,2017-04-13,2017-04
1348,4519d054994236d26b04aba27498afb9,fb713deec65d4832addaff1950dee895,delivered,2017-04-11 13:37:00,2017-04-12 02:45:21,2017-04-18 09:28:04,2017-04-27 13:20:06,2017-05-05 00:00:00,2017-04-11,2017-04
1437,d5292f531e571c16fcd72df9fc07336d,2ef9aa87865d1090e352dcc1b116ac23,delivered,2017-04-26 10:48:55,2017-05-01 22:34:22,2017-05-05 10:38:40,2017-05-18 12:20:09,2017-05-19 00:00:00,2017-04-26,2017-04
1443,54ac5ed66a8b2c74a3878d90d805f367,e6ed40b69433d15314244f3ef50bcd29,delivered,2017-04-10 14:29:16,2017-04-10 14:42:13,2017-04-12 11:53:38,2017-04-19 11:37:46,2017-05-04 00:00:00,2017-04-10,2017-04
1487,dfa7d326a489fe0c01a652351a552b43,c5fb3c3494f2aa02774d5930a1f981e6,delivered,2017-04-07 10:07:39,2017-04-07 10:15:26,2017-04-25 11:44:57,2017-05-10 09:25:44,2017-05-03 00:00:00,2017-04-07,2017-04
1502,cd746a0e172f3aac198180760cc21a8e,6af52967fd8b6160228c7b2237f516f0,delivered,2017-04-28 17:36:34,2017-05-03 15:31:32,2017-05-04 13:44:28,2017-05-17 12:27:36,2017-05-23 00:00:00,2017-04-28,2017-04
1529,7d07b6c1321e0ae86b7d6205e015f0a1,2cdced5335b76d6e563bfa3a40bcf7a4,delivered,2017-04-18 23:33:17,2017-04-20 02:55:40,2017-04-20 12:22:11,2017-04-27 05:57:48,2017-05-10 00:00:00,2017-04-18,2017-04
1584,652c4ec4ac6a529e56176feba143e388,ed5b3952b9a674f798d9cd2fbd854ed5,delivered,2017-04-24 22:57:16,2017-04-29 23:33:16,2017-05-04 15:51:52,2017-05-08 11:47:53,2017-05-15 00:00:00,2017-04-24,2017-04
1586,5d78d11ebe819b207a2c7530ca368d0e,5f5338d15473dca8643f97ed503ffe96,delivered,2017-04-11 13:23:05,2017-04-11 13:35:09,2017-04-12 09:18:55,2017-04-19 11:18:00,2017-05-09 00:00:00,2017-04-11,2017-04
1721,fdb6e644d463ad142d9ed03c9f6222a6,9ccf002a05faa1131c4ffb8b3cfc0b46,delivered,2017-04-08 16:23:45,2017-04-08 16:35:23,2017-04-11 15:44:15,2017-04-19 13:15:03,2017-05-02 00:00:00,2017-04-08,2017-04
1787,2b5d3344cbf347b2aa5bc40c5deb3de6,d612ae3fd747409f47e50348961f5b6c,delivered,2017-04-25 15:33:12,2017-04-25 15:45:13,2017-05-03 12:05:48,2017-05-09 10:08:44,2017-05-12 00:00:00,2017-04-25,2017-04
1825,9ba4f1229c25da86b79e5f8af0e56461,fea04944f4e1fe567fc5151c02529203,delivered,2017-04-04 10:10:15,2017-04-04 10:22:48,2017-04-10 12:27:45,2017-04-17 10:28:12,2017-05-02 00:00:00,2017-04-04,2017-04
1857,07ad2a87dfce684f0b6a23886db925c9,fe196aba95e52d084e7bb60dbd8a23f1,delivered,2017-04-27 08:26:54,2017-04-28 11:41:28,2017-04-28 10:05:52,2017-05-15 10:09:22,2017-05-29 00:00:00,2017-04-27,2017-04
1929,5f90a6d7c0262682ff8a77f40e668e1a,4869c2c49b393e96bac32c0f844d9cd5,delivered,2017-04-07 21:10:19,2017-04-07 21:25:07,2017-04-13 11:44:14,2017-04-22 14:42:46,2017-05-03 00:00:00,2017-04-07,2017-04
1943,fe421e7d38d622aedc8ca97d58771ea6,9bf5b0d90ce42a8216c828b07d44b528,delivered,2017-04-22 08:49:09,2017-04-22 08:55:13,2017-04-24 12:38:51,2017-05-15 12:08:01,2017-05-19 00:00:00,2017-04-22,2017-04
2090,2ad5a06596850e972a2074a311a1a30f,15f8bddd3b14e7c3bb4f2020a35e1f3d,delivered,2017-04-18 22:38:59,2017-04-19 01:30:27,2017-04-24 17:20:25,2017-05-11 09:07:31,2017-05-11 00:00:00,2017-04-18,2017-04
2110,3d6031aba8562253267cc241b6113b98,7a33b68891edd3370f13fc2adbb312ac,delivered,2017-04-19 22:15:27,2017-04-19 22:30:18,2017-04-20 16:15:48,2017-05-15 09:45:43,2017-05-09 00:00:00,2017-04-19,2017-04
2138,8c9bf4b39dc933aa382d9a6e5b846b9d,2f6a7c83c088882e1cb34f7bb41a30f2,delivered,2017-04-30 12:13:24,2017-04-30 12:25:26,2017-05-04 13:23:23,2017-05-30 15:32:54,2017-06-02 00:00:00,2017-04-30,2017-04
2191,ebb1c6b241437a3a506a9a9ca419cbb3,5d4363d5a615f41111dd0cd8f0969780,delivered,2017-04-14 11:42:19,2017-04-14 11:50:20,2017-04-18 14:51:36,2017-04-27 16:31:27,2017-05-12 00:00:00,2017-04-14,2017-04
2243,55c863e656258bebf75d429db9055bec,84277fad7c65394532e950000400cb73,delivered,2017-04-10 10:00:25,2017-04-10 10:15:15,2017-04-10 12:36:59,2017-04-18 12:35:28,2017-05-02 00:00:00,2017-04-10,2017-04
2291,0d0aa4989e49d1acbc9d973bf923b77c,960b33a48965dbe311329af76f4aa70f,delivered,2017-04-07 11:55:40,2017-04-07 13:05:25,2017-04-07 13:59:13,2017-04-19 12:47:10,2017-05-05 00:00:00,2017-04-07,2017-04
2306,cd4949eac210d110de63aa0479dcfba1,7c029959cc691fbe5dba3ce8eee98d14,delivered,2017-04-26 11:48:47,2017-04-26 13:02:56,2017-04-27 08:07:08,2017-05-10 09:03:37,2017-05-17 00:00:00,2017-04-26,2017-04
2329,9126e0aefae0b65e52c837440e8010a5,a8e5ab9fae7e21ef7e843734f55602ca,delivered,2017-04-09 13:44:57,2017-04-10 17:30:14,2017-04-11 09:53:00,2017-04-17 11:13:06,2017-05-04 00:00:00,2017-04-09,2017-04
2447,efc59e55658890749e19367044ab1a43,3375b244ac4cd58a673c13f24156b372,delivered,2017-04-21 20:23:41,2017-04-21 20:35:06,2017-04-24 08:08:50,2017-04-27 14:57:10,2017-05-15 00:00:00,2017-04-21,2017-04
2489,e97d413be381af1c85a368973f38ad0a,ec3fef6f122ec7da38cc0f0ad81013ee,delivered,2017-04-09 15:50:04,2017-04-09 16:01:57,2017-04-10 11:40:03,2017-04-17 11:52:53,2017-05-15 00:00:00,2017-04-09,2017-04
2522,683b82f268a3ba04ef24ce3490a12d44,a5f835421f74efb2806c5b07f51ceffe,delivered,2017-04-04 19:04:10,2017-04-04 19:15:13,2017-04-12 13:53:43,2017-05-09 09:58:07,2017-05-17 00:00:00,2017-04-04,2017-04
2548,d9f8272ce07f87bd2168f47bd2010235,1897fca9c10a760bb3b2b1780e6f76fd,delivered,2017-04-19 14:30:31,2017-04-21 05:22:07,2017-04-22 09:17:49,2017-05-02 14:08:58,2017-05-11 00:00:00,2017-04-19,2017-04
2574,ddcb9f924091ed9cc49b9c78d37d48b6,c7093c34ad7da76feb1fb87e5f6b366b,delivered,2017-04-17 14:48:17,2017-04-17 15:05:08,2017-04-18 11:03:22,2017-05-02 14:35:20,2017-05-16 00:00:00,2017-04-17,2017-04
2598,ef45f5b9b9146357bf702bb363b16899,5d1ac35d928dd8d9f9d1418aba5f4579,delivered,2017-04-09 19:56:36,2017-04-09 20:05:42,2017-04-10 07:49:12,2017-04-17 15:46:12,2017-05-04 00:00:00,2017-04-09,2017-04
2600,6e93ed2e3c661536678cba89556cfc2e,1f13690f8784fa3cc097df70fc11827a,delivered,2017-04-22 09:37:55,2017-04-25 07:55:55,2017-05-02 15:14:24,2017-05-11 16:25:07,2017-05-17 00:00:00,2017-04-22,2017-04
2610,3a69cf7fb9acd41b2781253402540b9b,766f1f01fc8ad721bd4c72207ed2fe08,delivered,2017-04-25 11:30:33,2017-04-25 11:45:10,2017-04-28 13:37:51,2017-05-08 13:39:03,2017-05-26 00:00:00,2017-04-25,2017-04
2615,b7579d24f5b2dd3e20f2e57d0e07d170,76cff9a9995b25f21d51697f49f87652,delivered,2017-04-21 17:49:46,2017-04-24 15:02:38,2017-04-27 12:31:44,2017-05-25 16:54:46,2017-05-11 00:00:00,2017-04-21,2017-04
2631,2dc8ae13ff86f4dcefb60ddfbaf43df8,20e9296ee6e31e906dd832d82eed92ba,delivered,2017-04-24 22:09:33,2017-04-24 22:22:20,2017-04-27 11:09:21,2017-05-04 13:34:53,2017-05-19 00:00:00,2017-04-24,2017-04
2773,914e3f7135c8d9046278a046552ebb6e,078bfceb258f6ee262174cbf251aa763,shipped,2017-04-11 12:22:13,2017-04-13 02:42:05,2017-04-13 15:56:24,,2017-05-16 00:00:00,2017-04-11,2017-04
2781,01380d0df5b7dc8bd13f2266a57bd42c,c903ba1283fbd5c51a9bad4ec9fd8d97,delivered,2017-04-17 19:32:46,2017-04-17 19:45:11,2017-04-18 09:48:21,2017-04-21 11:24:32,2017-05-08 00:00:00,2017-04-17,2017-04
2856,40df926a6d695cec9507ed972fa8b2f6,61911032487aa85b980785414f67e8b7,delivered,2017-04-03 18:20:46,2017-04-04 06:02:21,2017-04-13 17:49:07,2017-04-19 08:56:56,2017-05-02 00:00:00,2017-04-03,2017-04
2912,4d41aecae7fc035c91789128309fb7b0,66f301b13bbabd16970b1f7a8f4e40ac,delivered,2017-04-30 00:12:14,2017-04-30 01:22:34,2017-05-02 08:11:00,2017-05-16 14:55:52,2017-05-25 00:00:00,2017-04-30,2017-04
2933,00f2c876aa08fbba04199823952e96c1,eb4fea182012be623175b35ee37dfe50,delivered,2017-04-06 10:21:23,2017-04-07 03:15:32,2017-04-10 12:04:47,2017-04-18 14:10:11,2017-05-09 00:00:00,2017-04-06,2017-04
2992,e8bcc9b5ec88c2aec681b7d52e5abccd,97f8823fa26f551689520aaa18f7391a,delivered,2017-04-13 21:06:23,2017-04-13 21:15:12,2017-04-17 10:07:43,2017-05-03 11:04:42,2017-05-16 00:00:00,2017-04-13,2017-04
3001,9bbd037f106d5d924f8fa73e2223a8e8,73fe5c78e86e6a518f4c9a834b96ba1b,delivered,2017-04-18 08:01:02,2017-04-19 02:45:22,2017-04-20 14:04:12,2017-05-02 15:14:53,2017-05-11 00:00:00,2017-04-18,2017-04
3146,d307290675e59c844ebde65696377750,8f921c03841a893f7102c58d54d431a9,delivered,2017-04-28 18:25:16,2017-04-29 06:35:39,2017-05-09 12:12:37,2017-05-24 22:29:30,2017-06-06 00:00:00,2017-04-28,2017-04
3202,4f39a94d6e474819d898d6df7d394996,27a410dccb395b6ce45963874d158352,delivered,2017-04-28 16:28:03,2017-04-29 02:42:51,2017-05-09 14:06:48,2017-09-19 13:54:18,2017-05-30 00:00:00,2017-04-28,2017-04
3224,813c55ce9b6baa8f879e064fbfbc9e07,33ff667cdb878cb8e222ae48d131c739,delivered,2017-04-26 01:01:39,2017-04-27 13:37:29,2017-05-02 09:46:39,2017-05-08 08:54:36,2017-05-18 00:00:00,2017-04-26,2017-04
3279,1c64a95702ee730080852e28d43a73e6,28cfdb6caa2f2821c935a3fedbb785ac,delivered,2017-04-18 20:33:32,2017-04-18 20:50:08,2017-04-19 16:13:42,2017-04-28 09:36:36,2017-05-10 00:00:00,2017-04-18,2017-04
3298,0f081161ec11a7986d836cf8e012cd21,70e6d8407a54a97e0985316f11f46ee6,delivered,2017-04-15 17:06:36,2017-04-15 17:22:26,2017-04-17 10:38:20,2017-04-20 09:35:29,2017-05-15 00:00:00,2017-04-15,2017-04
3312,122113ebabe53addad2976ed1ba7cfe3,468c50060017c568e068d4608b5bfa16,delivered,2017-04-10 17:23:43,2017-04-10 17:35:17,2017-04-11 15:00:08,2017-04-20 13:52:59,2017-05-15 00:00:00,2017-04-10,2017-04
3334,86f3eab0f6458fbf53389a14fc8ce71a,994c8f911235968e88a5249a81909121,delivered,2017-04-12 18:49:13,2017-04-12 19:02:25,2017-04-13 15:46:31,2017-04-19 13:24:54,2017-05-08 00:00:00,2017-04-12,2017-04
3386,60d0ff4b039dc85b5b738f59b0b044f9,dcba370f080ddec2e83ae526d062dec2,delivered,2017-04-21 14:05:09,2017-04-21 14:15:12,2017-04-24 08:47:21,2017-05-03 13:52:05,2017-05-19 00:00:00,2017-04-21,2017-04
3426,cffb339aa5f4745347d75d9999771453,5332220cc8eeb30685f818ac296ecb83,delivered,2017-04-19 17:38:38,2017-04-20 06:35:22,2017-04-24 10:42:03,2017-05-05 16:13:32,2017-05-09 00:00:00,2017-04-19,2017-04
3481,800dec7675338cd2670326aceb153f09,346b53f3b9d4d463d32641e88c68d85d,delivered,2017-04-17 21:09:46,2017-04-19 02:45:20,2017-04-20 07:56:36,2017-05-04 17:53:57,2017-05-10 00:00:00,2017-04-17,2017-04
3747,e3905e23c30d39e4c239cce9f353a67b,6056f462f8fdadae813417c5067cbf85,delivered,2017-04-24 11:36:41,2017-04-26 09:36:22,2017-05-03 12:33:09,2017-05-08 13:29:50,2017-05-17 00:00:00,2017-04-24,2017-04
3808,2cee7217cf66ac4e8027f60d3b105524,f1ae790334c90d9bbec5fa1861e1f9d5,delivered,2017-04-02 16:09:55,2017-04-03 20:10:16,2017-04-05 13:47:48,2017-04-20 17:34:11,2017-05-09 00:00:00,2017-04-02,2017-04
3828,098252064bc68acd5911a587b58b2cc4,e1786bf866d54dbf3f18f24fc7a02ced,delivered,2017-04-28 23:28:42,2017-04-28 23:42:46,2017-05-03 10:30:31,2017-05-10 10:51:55,2017-05-25 00:00:00,2017-04-28,2017-04
3853,d455a8b19923a717a1d1cfb67604e8c6,2e09a0d6a340c17e302b200c2194b39f,delivered,2017-04-18 23:11:46,2017-04-18 23:25:16,2017-04-20 16:21:40,2017-04-30 09:23:56,2017-05-08 00:00:00,2017-04-18,2017-04
4161,3987a36b34a784095059a22c400b4f8d,ede638a975b20f1414a9ed146f055a27,delivered,2017-04-28 12:15:56,2017-04-28 13:05:22,2017-05-02 17:19:39,2017-05-11 15:40:07,2017-05-24 00:00:00,2017-04-28,2017-04
4197,de6849867dd230818cd854b69f5b21f7,4016bcd0cf90a7a3344a571cd6a4dccf,delivered,2017-04-07 20:27:57,2017-04-07 20:42:34,2017-04-08 08:44:34,2017-05-09 14:56:59,2017-05-15 00:00:00,2017-04-07,2017-04
4226,93dc7c78fb2b4efe25f1ed813f84992a,9cca406efea111557fa977471c4985a0,delivered,2017-04-05 00:11:11,2017-04-06 18:02:51,2017-04-10 11:58:57,2017-05-02 17:26:32,2017-05-12 00:00:00,2017-04-05,2017-04
4237,06499dd792313ae78e92e4819ffceff9,35e6428c10b500bb6f921daee26e88d8,delivered,2017-04-26 11:30:38,2017-04-26 11:42:45,2017-04-28 12:24:59,2017-05-10 09:08:42,2017-05-24 00:00:00,2017-04-26,2017-04
4300,83f24bbc4f76a2730ba9c9cfa32e6d07,d49bac4ac7d77b956f2b185ab700fbf1,delivered,2017-04-27 09:09:44,2017-04-27 09:25:08,2017-04-27 13:47:44,2017-05-04 13:20:07,2017-06-06 00:00:00,2017-04-27,2017-04
4311,1d5bea59fdbfbb09905a07530d5a8c10,c8e10b3d0cf55d6c7a181d80b7e7e064,delivered,2017-04-21 10:10:08,2017-04-21 10:21:59,2017-04-24 13:28:55,2017-05-08 10:48:05,2017-05-15 00:00:00,2017-04-21,2017-04
4322,b54b301e4b2333df9c1e34a99ae270ee,b401fff20fc244a3ddbc89ffd51474de,delivered,2017-04-26 14:43:21,2017-05-01 22:33:49,2017-05-03 15:51:05,2017-05-09 09:46:05,2017-05-17 00:00:00,2017-04-26,2017-04
4429,fca7b989b55ec495fc04ef8344bdb7d9,a3d11dbcd9f16d462fc5835c36880940,delivered,2017-04-09 11:23:37,2017-04-11 03:55:34,2017-04-11 13:13:23,2017-04-20 12:08:24,2017-05-17 00:00:00,2017-04-09,2017-04
4466,69a236fbbc4a603ebfa4468a3bdcb140,1bd6b1b425cc25c6e0c79f68d28fe2fb,delivered,2017-04-25 01:46:02,2017-04-27 10:32:00,2017-04-26 09:11:44,2017-05-03 13:39:47,2017-05-25 00:00:00,2017-04-25,2017-04
4479,279eab1ce88064419806859e4575a10e,dda1c4364d7687bcc98ca8984550b081,delivered,2017-04-17 07:42:23,2017-04-18 03:51:12,2017-05-05 16:02:59,2017-05-18 05:59:41,2017-05-10 00:00:00,2017-04-17,2017-04
4596,3bc965c0b4230683f63905bfb9f37b57,c15ddef23948be80723bb8b6178b34c1,delivered,2017-04-20 21:17:02,2017-04-20 21:25:11,2017-04-24 08:33:52,2017-04-28 07:32:55,2017-05-12 00:00:00,2017-04-20,2017-04
4600,74bbb7eea3f17308c17374bf5f572b65,3e4be3176a580becb5d751cf0f409c31,delivered,2017-04-21 22:01:50,2017-04-21 22:15:07,2017-04-24 12:07:16,2017-05-02 14:48:19,2017-05-17 00:00:00,2017-04-21,2017-04
4670,95c9ce1fdafddf9a5d87142c464aa09d,760a013f293370ac8661971c593fb4f2,delivered,2017-04-29 23:40:45,2017-05-03 15:32:51,2017-05-04 15:04:48,2017-05-11 14:38:05,2017-05-23 00:00:00,2017-04-29,2017-04
4882,7e0710390947061c95e5a19aae5dd14a,83ab0b0599bfe9b384a53a6ff93b621e,delivered,2017-04-25 14:56:04,2017-04-26 09:35:10,2017-04-26 10:44:54,2017-05-02 15:59:11,2017-05-12 00:00:00,2017-04-25,2017-04
