,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day,year_month
403,db0d194c127a36909de3bda3edad30bc,33bfc91146c9eea42397a0430585ee59,delivered,2017-11-30 13:34:43,2017-11-30 13:56:28,2017-12-01 21:09:12,2017-12-10 17:53:31,2017-12-22 00:00:00,2017-11-30,2017-11
414,c186ebe3937470a2f562a2dc0bc74dd7,20b5aae6a3e31111009f9a7ecc31a232,delivered,2017-11-27 13:33:35,2017-11-29 13:37:08,2017-12-01 19:32:51,2017-12-04 20:33:19,2017-12-14 00:00:00,2017-11-27,2017-11
417,e659b8223be6f632acb24fb80cf50ca9,9ac71dee8847ffe35fb2c087da733cc4,delivered,2017-11-18 11:30:58,2017-11-18 11:47:19,2017-11-20 14:59:10,2017-12-08 17:29:17,2017-12-18 00:00:00,2017-11-18,2017-11
444,95e42e6aaf6264cd3e77c06b32dc3003,29ef1f160ce630146dafa02052e2c5bf,shipped,2017-11-24 09:23:33,2017-11-24 10:51:26,2017-11-24 19:07:43,,2017-12-08 00:00:00,2017-11-24,2017-11
490,9472d3c8a0ad463cbfc89897334431da,7e016f9ea275279784f42e0642214284,delivered,2017-11-20 16:21:04,2017-11-21 09:50:30,2017-11-22 19:48:47,2017-12-21 14:22:54,2017-12-12 00:00:00,2017-11-20,2017-11
491,e811880120e802367a37c73fdbc0a7a2,6441d665c5a1058502eb8ad0a2e2282b,delivered,2017-11-26 15:47:51,2017-11-26 15:56:24,2017-11-28 21:09:47,2017-12-14 00:37:09,2018-01-02 00:00:00,2017-11-26,2017-11
498,0fc34e566d3273325c404c113f4a8b2a,ae9cc596d22235c547acce001f90fc33,delivered,2017-11-02 14:51:11,2017-11-02 15:10:35,2017-11-06 20:28:43,2017-12-01 18:06:48,2017-11-27 00:00:00,2017-11-02,2017-11
505,c82430e4a84f03b67cc2a82fecd873f0,a625f7cf467b00ae83700201dce9a6d0,delivered,2017-11-03 12:56:49,2017-11-07 07:30:43,2017-11-07 19:33:45,2017-11-21 18:23:02,2017-11-29 00:00:00,2017-11-03,2017-11
506,c3664571c21d82f7d8ada5770af419f9,3c6de6b65568723360510737edb81465,delivered,2017-11-27 19:41:55,2017-11-27 19:58:22,2017-12-05 20:26:46,2017-12-11 15:28:55,2017-12-15 00:00:00,2017-11-27,2017-11
509,ac85808794ef111b4689bbdb5ea7f2c9,62082173db63a1a735d81f64754914e4,delivered,2017-11-11 12:10:02,2017-11-11 12:26:49,2017-11-16 20:12:13,2017-11-25 13:51:57,2017-12-11 00:00:00,2017-11-11,2017-11
526,98e54ac24cb241c366307ed88ae84902,3d2b9ce5685b7810c56c6b8babb0432e,delivered,2017-11-26 12:15:07,2017-11-26 12:34:38,2017-12-11 22:27:23,2017-12-21 21:17:03,2017-12-27 00:00:00,2017-11-26,2017-11
536,eafef0e6c44f121531569a69a318c3b3,084dab2db2bf5d42677b135e633a15ba,delivered,2017-11-29 13:03:33,2017-11-29 13:12:28,2017-12-04 19:18:09,2018-01-09 16:32:21,2017-12-27 00:00:00,2017-11-29,2017-11
543,6d46f8b7f485ad93146f9880682d4eb2,ed91cd9ea6e333288382a4adbefaffcf,delivered,2017-11-26 11:38:04,2017-11-26 11:54:51,2017-11-27 20:12:00,2017-12-05 19:23:37,2017-12-15 00:00:00,2017-11-26,2017-11
550,87386e2485df1ab61a6d060a092e4d6f,0728f6d108255cb411a50fb646c3c7dc,delivered,2017-11-16 23:40:17,2017-11-16 23:50:57,2017-11-17 22:32:24,2017-11-29 10:41:33,2017-12-13 00:00:00,2017-11-16,2017-11
554,b028c30dc8af213ae4c26a64446211db,55521b1f0b80672b3c61939a06211691,delivered,2017-11-16 16:20:02,2017-11-16 16:35:33,2017-11-21 17:45:24,2017-11-23 22:58:27,2017-11-29 00:00:00,2017-11-16,2017-11
572,ec07555943e04d757937a8bea3a75ed7,cf3c35f463f6a234d0dc10d33dacb41e,delivered,2017-11-16 13:18:14,2017-11-17 04:06:21,2017-11-17 19:12:26,2017-11-27 21:59:13,2017-12-08 00:00:00,2017-11-16,2017-11
582,390d4039e108e33c6a93031f5f3f9e0d,f33b3d6c9af33c35f9a32f66285a6b7a,delivered,2017-11-20 11:44:11,2017-11-20 11:56:31,2017-11-21 15:47:41,2017-11-30 22:04:00,2017-12-08 00:00:00,2017-11-20,2017-11
596,1b5bd1070a7857f30e0856e204f30f25,e30b71f331d7484590d41e75507583fd,delivered,2017-11-28 08:02:38,2017-11-29 02:18:46,2017-12-04 22:53:02,2017-12-22 17:17:53,2017-12-26 00:00:00,2017-11-28,2017-11
657,5f69f6bf68dce110479aa0bb515b47c8,4cd274ce8ba240b1cff6480fa9911df1,delivered,2017-11-26 11:20:27,2017-11-26 11:31:40,2017-11-27 16:36:45,2017-11-30 13:08:44,2017-12-12 00:00:00,2017-11-26,2017-11
659,2978901accabf6eef42711d8133a62f1,6248396b64eb57dc8522ecd345312daa,delivered,2017-11-23 14:31:36,2017-11-23 14:49:06,2017-11-23 22:32:01,2017-11-28 22:18:26,2017-12-07 00:00:00,2017-11-23,2017-11
668,acbe07f22f29ad7e5a78f30008cc6ec7,b4afeb58ac51bc903c5362286c6a5cfe,delivered,2017-11-18 14:33:04,2017-11-18 19:06:16,2017-11-27 18:34:31,2017-11-29 17:58:43,2017-12-05 00:00:00,2017-11-18,2017-11
688,3d34d8e3ea34d73617a75deea86ced48,b89010d4a6acaa06d4ef89043869838e,delivered,2017-11-30 11:05:02,2017-11-30 11:13:21,2017-12-07 19:37:27,2017-12-19 14:36:15,2017-12-22 00:00:00,2017-11-30,2017-11
694,794f771a39b24c7c47aa9eb198f066ed,661652a4ba9255d6a913c339ee78d5bc,delivered,2017-11-26 13:24:33,2017-11-26 13:35:21,2017-11-30 12:25:45,2017-12-05 01:27:40,2017-12-15 00:00:00,2017-11-26,2017-11
695,75d4b0b71e66d09b6070bd54c61e20fd,88196bd808ae8abe1b944efe1807b508,delivered,2017-11-19 20:06:12,2017-11-19 20:15:27,2017-11-22 17:08:54,2017-11-23 16:39:05,2017-12-01 00:00:00,2017-11-19,2017-11
697,b5e23127e5bc161906c1d23be69f7e16,6e916919988c15d61b259bc9494db0f8,delivered,2017-11-13 16:23:17,2017-11-13 16:56:00,2017-11-16 18:41:59,2017-11-24 18:03:13,2017-12-04 00:00:00,2017-11-13,2017-11
698,afe207b8795179c5b29bc4c2f0052178,712230fb56aeb8d9084bb813e3249a84,delivered,2017-11-30 15:27:05,2017-12-01 11:31:09,2017-12-04 22:10:28,2017-12-08 00:52:11,2017-12-29 00:00:00,2017-11-30,2017-11
702,8a0b2bc5c7a1c524635f4de8bae9dffe,764fb80689629a0092fa11ada23a0c4e,delivered,2017-11-23 22:27:55,2017-11-23 22:37:27,2017-11-27 20:23:03,2018-01-20 15:26:28,2017-12-22 00:00:00,2017-11-23,2017-11
735,d3ca7b82c922817b06e5ca21165c5ea2,d23df2c6c3e51d875f458d123b2b3c90,delivered,2017-11-16 13:54:08,2017-11-16 14:08:23,2017-11-16 20:56:53,2017-11-17 13:49:40,2017-11-29 00:00:00,2017-11-16,2017-11
741,6a6c7d523fd59eb5bbefc007331af717,d954782ec6c0e911292c8a80757ef28d,processing,2017-11-24 20:09:33,2017-11-24 23:15:15,,,2017-12-20 00:00:00,2017-11-24,2017-11
744,80d36d94a5ac668fd0479b5e848207c9,3fb8a3a262c0e12894b068f551c9f006,delivered,2017-11-16 17:01:14,2017-11-16 17:16:09,2017-11-17 19:06:55,2017-11-29 22:48:59,2017-12-21 00:00:00,2017-11-16,2017-11
747,c9c52a849ead8fc8b85d828ae740ec78,411744ebdffbea1216c657a60472edce,delivered,2017-11-28 00:34:46,2017-11-28 01:31:28,2017-12-01 19:27:09,2017-12-09 17:42:09,2017-12-22 00:00:00,2017-11-28,2017-11
769,0132451f29a10b66a5cf1bacc85f9afe,1c5b37d20011c637ad1a5b6d423c7483,delivered,2017-11-08 17:08:56,2017-11-09 17:08:27,2017-11-10 18:48:59,2017-11-17 18:58:42,2017-12-07 00:00:00,2017-11-08,2017-11
792,ca0400dec2c292340c373e63b1c2c597,2c8be64d4c648b0bbf8412c53761ae27,delivered,2017-11-28 10:27:09,2017-11-28 10:40:55,2017-11-29 21:11:41,2017-12-20 17:22:29,2017-12-22 00:00:00,2017-11-28,2017-11
801,bd3f8b3f4ff1469c0709218f7fde9fe8,bcc8d940cce330c07102f7857ae2da79,delivered,2017-11-13 11:16:06,2017-11-14 04:06:46,2017-11-27 19:48:51,2017-11-29 19:11:53,2017-11-27 00:00:00,2017-11-13,2017-11
804,d965c84427fa1d6daad237adfbf75554,f481cadc657dd238cf73200b92292644,delivered,2017-11-17 13:00:10,2017-11-22 02:40:02,2017-11-22 17:02:16,2017-12-01 21:38:57,2017-12-15 00:00:00,2017-11-17,2017-11
821,88c588c116fd06fb8e48dd83af88ec4a,8787c72a20002592238d7b80721ab729,delivered,2017-11-19 13:23:27,2017-11-19 13:35:26,2017-11-24 22:06:56,2017-12-22 17:44:27,2017-12-12 00:00:00,2017-11-19,2017-11
841,f644267f332fbcb9fe143fbb7478441c,03c27921f605f0385f319ba1bbee389b,delivered,2017-11-24 22:21:21,2017-11-28 03:44:52,2017-12-05 00:46:43,2018-01-04 20:26:46,2017-12-19 00:00:00,2017-11-24,2017-11
849,a027919471097ed720c04340e1495e1c,6df6c2eeaad604627aa688ae063741b2,delivered,2017-11-24 21:04:41,2017-11-25 01:31:23,2017-11-27 17:54:47,2017-12-18 18:42:42,2017-12-26 00:00:00,2017-11-24,2017-11
867,bb2e64c3040ceb9b7ca2bfc602adca08,753bd08248a5fa2c21da47c01cfd83a3,delivered,2017-11-03 11:29:00,2017-11-04 11:25:22,2017-11-06 19:22:34,2017-11-08 02:42:06,2017-11-16 00:00:00,2017-11-03,2017-11
872,eba18dfa91e31cf748f9f52b779f9ae8,7ffae0a2b02796d8e66fdbf0fa6e08b5,delivered,2017-11-14 08:13:32,2017-11-14 08:26:37,2017-11-17 21:38:30,2017-11-20 22:42:38,2017-12-01 00:00:00,2017-11-14,2017-11
878,0917636d789ce3b3eac37895935af5c2,fcba45767e1f02cc6c09f78e21e4e643,delivered,2017-11-24 22:09:42,2017-11-25 01:31:35,2017-11-27 18:39:20,2017-12-06 17:37:11,2017-12-15 00:00:00,2017-11-24,2017-11
913,c6174e20db037528301ee8eaf325a469,a06d5e88e559441070e2c1e9d4be49b0,delivered,2017-11-07 09:23:40,2017-11-07 09:35:32,2017-11-08 19:18:33,2017-11-16 21:31:55,2017-11-30 00:00:00,2017-11-07,2017-11
914,eb366fe32c33e3b4037e9c3290b3ecec,998dd72620169c5d4946a893f4f8152b,delivered,2017-11-20 16:35:55,2017-11-20 16:47:01,2017-11-22 18:26:47,2017-12-02 21:08:47,2017-12-11 00:00:00,2017-11-20,2017-11
920,97d3d89c5b932c10e6d3d4d8c2ba7dd3,4fea6b3a96c9c399aef5540b38c7025b,delivered,2017-11-24 15:54:35,2017-11-24 19:33:08,2017-11-30 22:37:03,2017-12-05 18:19:02,2017-12-08 00:00:00,2017-11-24,2017-11
936,08763574782690116475ea62ffdecadb,a2f475be29f915fa902863f62308df8f,delivered,2017-11-28 07:50:35,2017-11-28 07:59:26,2017-11-28 17:24:39,2018-01-03 19:24:57,2017-12-26 00:00:00,2017-11-28,2017-11
948,09bb35a3939c3181b4a5619cb3918976,b84438b09aa33a6e08673fe173f9796f,delivered,2017-11-26 03:42:06,2017-11-26 03:51:10,2017-11-29 19:56:49,2017-12-11 23:13:13,2017-12-28 00:00:00,2017-11-26,2017-11
977,25b6b32773813a83fe535d412fa6e805,71cc75a603db03ef612d52f9f223e68f,delivered,2017-11-26 17:47:17,2017-11-26 17:55:23,2017-11-29 23:06:22,2017-12-13 22:57:29,2018-01-03 00:00:00,2017-11-26,2017-11
979,50c67fc0ce3ee7959b7dfeeabfbe6b78,4d69348be3bb86e3326bc320185c5438,delivered,2017-11-27 17:19:58,2017-11-29 18:10:32,2017-11-30 20:27:41,2017-12-04 17:54:51,2017-12-11 00:00:00,2017-11-27,2017-11
985,444ebbf5602b5acdad22e0b4a9951bda,a94259e3111386ff1ae6f1c3712fe6fb,delivered,2017-11-29 11:24:18,2017-11-29 11:37:34,2017-12-02 00:28:58,2017-12-09 15:36:43,2017-12-20 00:00:00,2017-11-29,2017-11
989,a82922658c32130591989ddab7111ed6,841cf7b045782b0ef207f4d8305ea6fc,delivered,2017-11-02 09:30:52,2017-11-02 09:45:18,2017-11-04 11:02:24,2017-11-09 20:09:34,2017-11-23 00:00:00,2017-11-02,2017-11
1003,cc86a65e920aceb9fe3bbe49bab2bd52,23fa7a1513fdc2b37c2b1ebd9e1db2da,delivered,2017-11-24 11:34:37,2017-11-25 04:17:35,2017-11-27 19:09:01,2017-12-02 18:56:40,2017-12-19 00:00:00,2017-11-24,2017-11
1042,5e8d0f2f1e06e715aee3eefe4c175e52,743dd95aefb65359afe92a764748251a,delivered,2017-11-28 22:50:22,2017-11-28 23:10:56,2017-11-30 21:12:37,2017-12-26 17:38:50,2017-12-19 00:00:00,2017-11-28,2017-11
1047,e8ba75632d34b2349d68fd8e37bcf6a4,aff6c1cbd702e9650fba803f5d7dc83c,delivered,2017-11-11 19:36:00,2017-11-11 19:50:32,2017-11-14 16:24:12,2017-11-21 01:54:25,2017-12-06 00:00:00,2017-11-11,2017-11
1049,38171cba31c7211ce21559574998ffdd,3b0f5b493b8a54c1298ae4edaa002fb0,delivered,2017-11-24 14:27:49,2017-11-24 16:33:32,2017-11-30 19:14:56,2017-12-22 21:09:18,2017-12-19 00:00:00,2017-11-24,2017-11
1057,241a57ba96decfbe134f5c84f585f57f,b8426f2cfe27d43ae8077d218a3622ad,delivered,2017-11-10 17:21:48,2017-11-10 17:35:33,2017-11-14 16:47:09,2017-11-22 00:22:48,2017-12-01 00:00:00,2017-11-10,2017-11
1089,5e4c365dd3cf7769a88981f408d069d3,15f7712bb12fe27068e5353d14503653,delivered,2017-11-21 21:31:09,2017-11-23 02:47:29,2017-11-28 23:33:04,2017-12-23 16:13:34,2017-12-12 00:00:00,2017-11-21,2017-11
1125,9b4d44f88d31a9b5149bba90b6fb7b7d,36ab33aeafca98cf78d91fecb98faf0d,delivered,2017-11-27 11:07:56,2017-11-27 11:19:22,2017-11-29 00:07:10,2017-12-05 20:40:03,2017-12-29 00:00:00,2017-11-27,2017-11
1128,8187896518689722d7c05bfbaeed0933,c499f24d5aca03c90fa6ee05d32d0988,delivered,2017-11-29 14:11:10,2017-12-01 11:31:32,2017-12-01 18:11:50,2017-12-26 19:22:50,2017-12-22 00:00:00,2017-11-29,2017-11
1146,7b6a7a66fce3298e019fa8bd99a7d4ff,ce8bb2a8b394a2e1ff263be5e3a44d65,delivered,2017-11-19 13:23:06,2017-11-19 13:35:31,2017-11-21 16:51:42,2017-11-24 17:46:49,2017-12-01 00:00:00,2017-11-19,2017-11
1147,d288e92a6be123f2e77f34fafd902464,2be831e199cd5308b6e3ab6f36718526,delivered,2017-11-25 00:22:16,2017-11-25 03:11:59,2017-11-27 23:08:35,2017-11-30 20:55:54,2017-12-11 00:00:00,2017-11-25,2017-11
1148,61460b6c5d52b8e307108f5412907a1c,b4211f38ade936b62d702e56ec4068da,delivered,2017-11-21 15:27:11,2017-11-21 15:36:21,2017-11-23 16:11:31,2017-11-24 22:33:58,2017-12-04 00:00:00,2017-11-21,2017-11
1151,3a25cded45c3f7fe9dee01dceed4a97a,277920f3429fff255e648c241b5447b1,delivered,2017-11-26 21:21:07,2017-11-26 21:33:24,2017-11-28 12:44:33,2017-12-12 18:32:39,2017-12-26 00:00:00,2017-11-26,2017-11
1169,ad1ffca90f5325d0f320f2b0f54eb114,535ad20edf8f32252bb8c7786f18df1e,delivered,2017-11-24 16:40:41,2017-11-26 17:16:11,2017-12-13 19:35:11,2017-12-29 14:38:34,2018-01-04 00:00:00,2017-11-24,2017-11
1182,9115302ab0ba4c1f3499709b47bd00a1,123d6a7316b4ab48074d72948fd412da,delivered,2017-11-03 10:57:36,2017-11-03 11:10:56,2017-11-06 21:15:34,2017-11-16 13:58:45,2017-11-24 00:00:00,2017-11-03,2017-11
1192,745e1d4a7f8c4b548881788d4113bb1d,7198d7088442e4ddfe553353d8ddc957,processing,2017-11-17 06:34:36,2017-11-18 02:15:40,,,2017-12-12 00:00:00,2017-11-17,2017-11
1197,42c99d4e378b852657e71d810ef1858c,13ab4c98a7678b10d69118bb719e57c9,delivered,2017-11-28 14:56:51,2017-11-28 15:18:52,2017-11-30 19:51:29,2017-12-22 00:14:21,2017-12-21 00:00:00,2017-11-28,2017-11
1247,164f61f77f7f2a8c90a1e382606d53ba,7b97118bf4df712989568f4b46c0fe88,delivered,2017-11-28 00:06:53,2017-11-28 00:31:53,2017-11-28 21:31:49,2017-12-06 18:03:08,2017-12-18 00:00:00,2017-11-28,2017-11
1265,a6fe431baa19e8ce94388a492ac80d35,52fe8f0d46227cecc08e692dbe3c16fa,delivered,2017-11-21 18:37:11,2017-11-21 18:47:28,2017-11-22 19:04:47,2017-11-24 19:21:10,2017-12-01 00:00:00,2017-11-21,2017-11
1301,02c371100bf54facae80322579c7fefb,ad6f2686bc9a43070103abf4021c6e35,delivered,2017-11-07 02:55:51,2017-11-07 06:31:37,2017-11-10 19:48:03,2017-11-16 21:07:58,2017-11-21 00:00:00,2017-11-07,2017-11
1342,1c57302ee71281562fa44bc88283e3d1,601b800732110a9e3695e9c454bfa828,delivered,2017-11-30 08:13:06,2017-11-30 08:19:23,2017-12-06 19:49:03,2017-12-18 19:57:24,2017-12-28 00:00:00,2017-11-30,2017-11
1346,fbf0dfaa84a26a3cbddf314c3362316c,cab4cad0f7657576558c907ad8e307fd,delivered,2017-11-25 01:03:50,2017-11-25 03:51:46,2017-11-27 16:52:07,2017-12-18 18:46:39,2017-12-15 00:00:00,2017-11-25,2017-11
1350,9c30d1a4692fbd9418f2404ada176ccd,c6c138e91cd9b75b300f8d5181f622c5,delivered,2017-11-28 00:37:52,2017-11-28 01:31:28,2017-11-29 19:10:11,2017-12-06 17:57:03,2017-12-18 00:00:00,2017-11-28,2017-11
1356,774b8c52e2dda4cae042a9175258ab1b,f4089d4af6a57725128cafde4c098188,delivered,2017-11-20 12:49:35,2017-11-20 13:07:36,2017-11-22 17:38:41,2017-12-22 18:32:29,2017-12-21 00:00:00,2017-11-20,2017-11
1358,a0b05780db06986cd81518fc9cc9b34d,e95ac603dd00da603acf38d05e55d781,delivered,2017-11-24 19:58:16,2017-11-24 23:13:19,2017-11-28 16:41:25,2017-11-29 20:37:08,2017-12-11 00:00:00,2017-11-24,2017-11
1376,75679c6961aad55f81620d8542166135,0e59972cf69e00897677dfb1445ba420,delivered,2017-11-26 20:26:21,2017-11-26 20:37:58,2017-11-27 17:37:25,2017-11-28 20:29:04,2017-12-12 00:00:00,2017-11-26,2017-11
